_id,associatedMedia._id,associatedMedia.assetID,associatedMedia.category,associatedMedia.created,associatedMedia.creator,associatedMedia.identifier,associatedMedia.license,associatedMedia.mime,associatedMedia.modified,associatedMedia.rightsHolder,associatedMedia.title,associatedMedia.type,associatedMediaCount,barcode,basisOfRecord,bed,catalogNumber,catalogueDescription,chondriteAchondrite,chronostratigraphy,class,clutchSize,collectionCode,collectionKind,collectionName,commodity,continent,coordinateUncertaintyInMeters,country,created,currentScientificName,dateRegistered,day,decimalLatitude,decimalLongitude,depositType,determinationFiledAs,determinationNames,determinationTypes,donorName,earliestAgeOrLowestStage,earliestEonOrLowestEonothem,earliestEpochOrLowestSeries,earliestEraOrLowestErathem,earliestPeriodOrLowestSystem,expedition,exsiccata,exsiccataNumber,extractionMethod,family,fieldNumber,formation,gbifID,gbifIssue,genus,geodeticDatum,georeferenceProtocol,group,habitat,higherClassification,higherGeography,highestBiostratigraphicZone,identificationAsRegistered,identificationDescription,identificationOther,identificationQualifier,identificationVariety,identifiedBy,individualCount,infraspecificEpithet,institutionCode,island,islandGroup,kindOfCollection,kindOfObject,kingdom,latestAgeOrHighestStage,latestEonOrHighestEonothem,latestEpochOrHighestSeries,latestEraOrHighestErathem,latestPeriodOrHighestSystem,lifeStage,lithostratigraphy,locality,lowestBiostratigraphicZone,maximumDepthInMeters,maximumElevationInMeters,member,meteoriteClass,meteoriteGroup,meteoriteType,mine,mineralComplex,minimumDepthInMeters,minimumElevationInMeters,modified,month,observedWeight,occurrence,occurrenceID,occurrenceStatus,order,otherCatalogNumbers,partType,petrologySubtype,petrologyType,phylum,plantDescription,populationCode,preparations,preparationType,preservative,project,recordedBy,recordNumber,recovery,recoveryDate,recoveryWeight,registeredWeightUnit,registrationCode,resuspendedIn,samplingProtocol,scientificName,scientificNameAuthorship,setMark,sex,specificEpithet,stateProvince,subDepartment,subfamily,subgenus,suborder,superfamily,taxonRank,texture,totalVolume,typeStatus,verbatimLatitude,verbatimLongitude,vessel,waterBody,year
8845189,2776858 | 2776943,b54fc37b-71bf-4d96-a51e-b5c9e81592fc | 9b2433eb-523c-4c06-a469-f4176a591829,Specimen | Specimen,1561732992000 | 1561733361000,,https://data.nhm.ac.uk/media/b54fc37b-71bf-4d96-a51e-b5c9e81592fc | https://data.nhm.ac.uk/media/9b2433eb-523c-4c06-a469-f4176a591829,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1562274028000 | 1562274051000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013675205_Mycalesis_interrupta_woodsi_Tennent_2001_PT_1 | 013675205_Mycalesis_interrupta_woodsi_Tennent_2001_PT,StillImage | StillImage,2,013675205,PreservedSpecimen,,NHMUK013675205,,,,Insecta,,BMNH(E),,,,Oceania,95.27186314,Solomon Islands,1557822983000,,,,,,,,"Mycalesis interrupta woodsi Tennent, 2001",,J Tennent,,,,,,,,,,Nymphalidae,,,,,Mycalesis,,,,,Insecta; Lepidoptera; Nymphalidae; Satyrinae,Oceania; Solomon Islands,,,,,,,,,woodsi,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612055583000,,,,81fc44ba-bb4d-49a9-8d7d-b9e97d1eeabd,present,Lepidoptera,NHMUK:ecatalogue:8845189,,,,,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Mycalesis interrupta woodsi Tennent, 2001","Tennent, 2001",,,interrupta,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8845318,2777067 | 2777306,e95677b9-2323-4cd9-86d7-2082e4e17342 | c222f17e-2b12-41dd-8884-5532f18d954c,Specimen | Specimen,1561733900000 | 1561734950000,,https://data.nhm.ac.uk/media/e95677b9-2323-4cd9-86d7-2082e4e17342 | https://data.nhm.ac.uk/media/c222f17e-2b12-41dd-8884-5532f18d954c,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1562274027000 | 1562274058000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013674655_Mycalesis_splendens_versicolor_Tennent_2001_PT | 013674655_Mycalesis_splendens_versicolor_Tennent_2001_PT_1,StillImage | StillImage,2,013674655,PreservedSpecimen,,NHMUK013674655,,,,Insecta,,BMNH(E),,,,Oceania,95.27186314,Solomon Islands,1557823092000,,,,,,,,"Mycalesis splendens versicolor Tennent, 2001",,J Tennent,,,,,,,,,,Nymphalidae,,,,,Mycalesis,,,,,Insecta; Lepidoptera; Nymphalidae; Satyrinae,Oceania; Solomon Islands,,,,,,,,,versicolor,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612055590000,,,,d1ba1fc4-bb63-46e0-82e6-678b86bcd8e5,present,Lepidoptera,NHMUK:ecatalogue:8845318,,,,,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Mycalesis splendens versicolor Tennent, 2001","Tennent, 2001",,,splendens,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8845187,2776921 | 2777024,4938d45a-02a6-47d9-9ea4-5f0204ae99a5 | 9977738e-a10e-4bac-b8ff-0ef480512297,Specimen | Specimen,1561733265000 | 1561733711000,,https://data.nhm.ac.uk/media/4938d45a-02a6-47d9-9ea4-5f0204ae99a5 | https://data.nhm.ac.uk/media/9977738e-a10e-4bac-b8ff-0ef480512297,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1562274072000 | 1562274040000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013675203_Mycalesis_interrupta_woodsi_Tennent_2001_PT | 013675203_Mycalesis_interrupta_woodsi_Tennent_2001_PT_1,StillImage | StillImage,2,013675203,PreservedSpecimen,,NHMUK013675203,,,,Insecta,,BMNH(E),,,,Oceania,95.27186314,Solomon Islands,1557822982000,,,,,,,,"Mycalesis interrupta woodsi Tennent, 2001",,J Tennent,,,,,,,,,,Nymphalidae,,,,,Mycalesis,,,,,Insecta; Lepidoptera; Nymphalidae; Satyrinae,Oceania; Solomon Islands,,,,,,,,,woodsi,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612055583000,,,,acfd4f9d-cf88-4b76-ab3e-dac6f437bb03,present,Lepidoptera,NHMUK:ecatalogue:8845187,,,,,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Mycalesis interrupta woodsi Tennent, 2001","Tennent, 2001",,,interrupta,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8845152,2776904 | 2776963,5b340390-89b1-4863-8b36-d7227b14467c | c0fdb5ae-199e-4d63-a0a8-c15940679b89,Specimen | Specimen,1561733192000 | 1561733447000,,https://data.nhm.ac.uk/media/5b340390-89b1-4863-8b36-d7227b14467c | https://data.nhm.ac.uk/media/c0fdb5ae-199e-4d63-a0a8-c15940679b89,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1562274068000 | 1562274033000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013674698_Cupha_prosope_kendalli_Tennent_2015_PT_1 | 013674698_Cupha_prosope_kendalli_Tennent_2015_PT,StillImage | StillImage,2,013674698,PreservedSpecimen,,NHMUK013674698,,,,Insecta,,BMNH(E),,,,Asia,384.1100852,Papua New Guinea,1557822951000,,,,,,,,"Cupha prosope kendalli Tennent, 2015",,Mr John Tennent,,,,,,,,,,Nymphalidae,,,,,Cupha,,,,,Insecta; Lepidoptera; Nymphalidae; Heliconiinae,Asia; Papua New Guinea,,,,,,,,,kendalli,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612055597000,,,,67a7863b-9a79-49f1-b42d-21731035efe0,present,Lepidoptera,NHMUK:ecatalogue:8845152,,,,Arthropoda,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Cupha prosope kendalli Tennent, 2015","Tennent, 2015",,,prosope,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8845316,2776699 | 2776941,f69748a7-32e0-409b-b52e-24c24811ba03 | c0f2ac9d-527b-4e9c-b046-0df5c0517116,Specimen | Specimen,1561732302000 | 1561733352000,,https://data.nhm.ac.uk/media/f69748a7-32e0-409b-b52e-24c24811ba03 | https://data.nhm.ac.uk/media/c0f2ac9d-527b-4e9c-b046-0df5c0517116,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1562274063000 | 1562274029000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013674653_Mycalesis_splendens_versicolor_Tennent_2001_PT_1 | 013674653_Mycalesis_splendens_versicolor_Tennent_2001_PT,StillImage | StillImage,2,013674653,PreservedSpecimen,,NHMUK013674653,,,,Insecta,,BMNH(E),,,,Oceania,95.27186314,Solomon Islands,1557823091000,,,,,,,,"Mycalesis splendens versicolor Tennent, 2001",,J Tennent,,,,,,,,,,Nymphalidae,,,,,Mycalesis,,,,,Insecta; Lepidoptera; Nymphalidae; Satyrinae,Oceania; Solomon Islands,,,,,,,,,versicolor,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612055588000,,,,26c7029e-558a-462e-bc89-bb3555db841f,present,Lepidoptera,NHMUK:ecatalogue:8845316,,,,,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Mycalesis splendens versicolor Tennent, 2001","Tennent, 2001",,,splendens,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8845185,2777005 | 2777104,32ac9559-303e-4701-9439-fefc761325e3 | a15e1892-6032-4f0c-a739-104342b2947a,Specimen | Specimen,1561733628000 | 1561734067000,,https://data.nhm.ac.uk/media/32ac9559-303e-4701-9439-fefc761325e3 | https://data.nhm.ac.uk/media/a15e1892-6032-4f0c-a739-104342b2947a,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1562274075000 | 1562274061000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013675201_Mycalesis_interrupta_woodsi_Tennent_2001_PT | 013675201_Mycalesis_interrupta_woodsi_Tennent_2001_PT_1,StillImage | StillImage,2,013675201,PreservedSpecimen,,NHMUK013675201,,,,Insecta,,BMNH(E),,,,Oceania,95.27186314,Solomon Islands,1557822980000,,,,,,,,"Mycalesis interrupta woodsi Tennent, 2001",,J Tennent,,,,,,,,,,Nymphalidae,,,,,Mycalesis,,,,,Insecta; Lepidoptera; Nymphalidae; Satyrinae,Oceania; Solomon Islands,,,,,,,,,woodsi,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612055583000,,,,a4d0b5dc-b1f3-4c2a-aaa2-4b61bfd8fa69,present,Lepidoptera,NHMUK:ecatalogue:8845185,,,,,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Mycalesis interrupta woodsi Tennent, 2001","Tennent, 2001",,,interrupta,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8845149,2776629 | 2777440,b32a09d6-32b6-4fa1-8721-36ac84d219e1 | 2be0ce6f-9e14-4267-8763-329e008cb3f0,Specimen | Specimen,1561732001000 | 1561735544000,,https://data.nhm.ac.uk/media/b32a09d6-32b6-4fa1-8721-36ac84d219e1 | https://data.nhm.ac.uk/media/2be0ce6f-9e14-4267-8763-329e008cb3f0,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1562274046000 | 1562274035000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013674695_Cupha_prosope_kendalli_Tennent_2015_PT_1 | 013674695_Cupha_prosope_kendalli_Tennent_2015_PT,StillImage | StillImage,2,013674695,PreservedSpecimen,,NHMUK013674695,,,,Insecta,,BMNH(E),,,,Asia,384.1100852,Papua New Guinea,1557822949000,,,,,,,,"Cupha prosope kendalli Tennent, 2015",,Mr John Tennent,,,,,,,,,,Nymphalidae,,,,,Cupha,,,,,Insecta; Lepidoptera; Nymphalidae; Heliconiinae,Asia; Papua New Guinea,,,,,,,,,kendalli,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612055598000,,,,19afdc63-3e14-441e-8f64-10991600ba7e,present,Lepidoptera,NHMUK:ecatalogue:8845149,,,,Arthropoda,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Cupha prosope kendalli Tennent, 2015","Tennent, 2015",,,prosope,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8845313,2776742 | 2777172,d7cb5ebe-6f43-4f9f-bc43-eaada7d4946d | 67e4a5c8-8ddd-467c-a1b0-826926b0fac3,Specimen | Specimen,1561732486000 | 1561734365000,,https://data.nhm.ac.uk/media/d7cb5ebe-6f43-4f9f-bc43-eaada7d4946d | https://data.nhm.ac.uk/media/67e4a5c8-8ddd-467c-a1b0-826926b0fac3,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1562274058000 | 1562274048000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013377476_Mycalesis_splendens_versicolor_Tennent_2001_PT | 013377476_Mycalesis_splendens_versicolor_Tennent_2001_PT_1,StillImage | StillImage,2,013377476,PreservedSpecimen,,NHMUK013377476,,,,Insecta,,BMNH(E),,,,Oceania,95.27186314,Solomon Islands,1557823088000,,,,,,,,"Mycalesis splendens versicolor Tennent, 2001",,J Tennent,,,,,,,,,,Nymphalidae,,,,,Mycalesis,,,,,Insecta; Lepidoptera; Nymphalidae; Satyrinae,Oceania; Solomon Islands,,,,,,,,,versicolor,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612055589000,,,,966d86d6-d53b-4729-95a6-d9a6eb2b20fd,present,Lepidoptera,NHMUK:ecatalogue:8845313,,,,,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Mycalesis splendens versicolor Tennent, 2001","Tennent, 2001",,,splendens,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8845181,2777019 | 2777359,d12b921a-af85-4be0-a2d1-0f84f391e09b | 7620c55c-fc9b-4018-adc6-ecb5205e748b,Specimen | Specimen,1561733690000 | 1561735184000,,https://data.nhm.ac.uk/media/d12b921a-af85-4be0-a2d1-0f84f391e09b | https://data.nhm.ac.uk/media/7620c55c-fc9b-4018-adc6-ecb5205e748b,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1562274072000 | 1562274055000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013675197_Mycalesis_interrupta_woodsi_Tennent_2001_PT | 013675197_Mycalesis_interrupta_woodsi_Tennent_2001_PT_1,StillImage | StillImage,2,013675197,PreservedSpecimen,,NHMUK013675197,,,,Insecta,,BMNH(E),,,,Oceania,95.27186314,Solomon Islands,1557822976000,,,,,,,,"Mycalesis interrupta woodsi Tennent, 2001",,J Tennent,,,,,,,,,,Nymphalidae,,,,,Mycalesis,,,,,Insecta; Lepidoptera; Nymphalidae; Satyrinae,Oceania; Solomon Islands,,,,,,,,,woodsi,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612055583000,,,,42ce3f5b-cbe6-479f-b3da-fe70759fe909,present,Lepidoptera,NHMUK:ecatalogue:8845181,,,,,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Mycalesis interrupta woodsi Tennent, 2001","Tennent, 2001",,,interrupta,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8845310,2776498 | 2776784,bf632359-5c65-4b0c-ace1-373de5d02201 | 2995f708-aa71-4641-98a1-528e7057c049,Specimen | Specimen,1561731424000 | 1561732670000,,https://data.nhm.ac.uk/media/bf632359-5c65-4b0c-ace1-373de5d02201 | https://data.nhm.ac.uk/media/2995f708-aa71-4641-98a1-528e7057c049,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1562274082000 | 1562274019000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013377473_Mycalesis_splendens_versicolor_Tennent_2001_PT_1 | 013377473_Mycalesis_splendens_versicolor_Tennent_2001_PT,StillImage | StillImage,2,013377473,PreservedSpecimen,,NHMUK013377473,,,,Insecta,,BMNH(E),,,,Oceania,95.27186314,Solomon Islands,1557823086000,,,,,,,,"Mycalesis splendens versicolor Tennent, 2001",,J Tennent,,,,,,,,,,Nymphalidae,,,,,Mycalesis,,,,,Insecta; Lepidoptera; Nymphalidae; Satyrinae,Oceania; Solomon Islands,,,,,,,,,versicolor,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612055588000,,,,0d586602-a442-42be-b2bd-24396d10b68f,present,Lepidoptera,NHMUK:ecatalogue:8845310,,,,,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Mycalesis splendens versicolor Tennent, 2001","Tennent, 2001",,,splendens,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8845307,2776828 | 2776945,3a6507ec-6792-467f-90b2-c0b5410b8253 | baca601f-4a0c-4f13-bd33-98ad63accab9,Specimen | Specimen,1561732863000 | 1561733370000,,https://data.nhm.ac.uk/media/3a6507ec-6792-467f-90b2-c0b5410b8253 | https://data.nhm.ac.uk/media/baca601f-4a0c-4f13-bd33-98ad63accab9,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1562274084000 | 1562274033000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013377470_Mycalesis_splendens_versicolor_Tennent_2001_PT_1 | 013377470_Mycalesis_splendens_versicolor_Tennent_2001_PT,StillImage | StillImage,2,013377470,PreservedSpecimen,,NHMUK013377470,,,,Insecta,,BMNH(E),,,,Oceania,95.27186314,Solomon Islands,1557823083000,,,,,,,,"Mycalesis splendens versicolor Tennent, 2001",,J Tennent,,,,,,,,,,Nymphalidae,,,,,Mycalesis,,,,,Insecta; Lepidoptera; Nymphalidae; Satyrinae,Oceania; Solomon Islands,,,,,,,,,versicolor,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612055588000,,,,2ce4cb7d-6f2e-4b1c-8775-09831d8a3773,present,Lepidoptera,NHMUK:ecatalogue:8845307,,,,,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Mycalesis splendens versicolor Tennent, 2001","Tennent, 2001",,,splendens,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8845302,2776810 | 2776966,535397a4-8d14-450d-9f44-e540e2d6b55a | 0b70173c-5c6f-41bb-91db-6dbe63ebb8a9,Specimen | Specimen,1561732785000 | 1561733460000,,https://data.nhm.ac.uk/media/535397a4-8d14-450d-9f44-e540e2d6b55a | https://data.nhm.ac.uk/media/0b70173c-5c6f-41bb-91db-6dbe63ebb8a9,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1562274040000 | 1562274042000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013377465_Mycalesis_splendens_versicolor_Tennent_2001_PT | 013377465_Mycalesis_splendens_versicolor_Tennent_2001_PT_1,StillImage | StillImage,2,013377465,PreservedSpecimen,,NHMUK013377465,,,,Insecta,,BMNH(E),,,,Oceania,95.27186314,Solomon Islands,1557823079000,,,,,,,,"Mycalesis splendens versicolor Tennent, 2001",,J Tennent,,,,,,,,,,Nymphalidae,,,,,Mycalesis,,,,,Insecta; Lepidoptera; Nymphalidae; Satyrinae,Oceania; Solomon Islands,,,,,,,,,versicolor,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612055589000,,,,e431a833-6fc1-4d46-8875-8aa475dbf79c,present,Lepidoptera,NHMUK:ecatalogue:8845302,,,,,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Mycalesis splendens versicolor Tennent, 2001","Tennent, 2001",,,splendens,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8845300,2776747 | 2777416,7a656562-fc38-4ba7-b130-84432d086c86 | 29af8f50-6366-491b-b86c-fbacfc1916dc,Specimen | Specimen,1561732509000 | 1561735439000,,https://data.nhm.ac.uk/media/7a656562-fc38-4ba7-b130-84432d086c86 | https://data.nhm.ac.uk/media/29af8f50-6366-491b-b86c-fbacfc1916dc,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1562274031000 | 1562274015000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013377463_Mycalesis_splendens_versicolor_Tennent_2001_PT_1 | 013377463_Mycalesis_splendens_versicolor_Tennent_2001_PT,StillImage | StillImage,2,013377463,PreservedSpecimen,,NHMUK013377463,,,,Insecta,,BMNH(E),,,,Oceania,95.27186314,Solomon Islands,1557823078000,,,,,,,,"Mycalesis splendens versicolor Tennent, 2001",,J Tennent,,,,,,,,,,Nymphalidae,,,,,Mycalesis,,,,,Insecta; Lepidoptera; Nymphalidae; Satyrinae,Oceania; Solomon Islands,,,,,,,,,versicolor,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612055590000,,,,cddfed42-c11d-4773-afcb-d8f45996ccca,present,Lepidoptera,NHMUK:ecatalogue:8845300,,,,,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Mycalesis splendens versicolor Tennent, 2001","Tennent, 2001",,,splendens,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8845172,2777077 | 2777088,49d21c8e-458f-44b2-88b5-761556159693 | c2cc73fd-311e-4e07-8e04-b09c0acb55f4,Specimen | Specimen,1561733944000 | 1561733997000,,https://data.nhm.ac.uk/media/49d21c8e-458f-44b2-88b5-761556159693 | https://data.nhm.ac.uk/media/c2cc73fd-311e-4e07-8e04-b09c0acb55f4,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1562274045000 | 1562274070000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013674625_Mynes_plateni_sharpi_Tennent & Rawlins_2010_HT | 013674625_Mynes_plateni_sharpi_Tennent & Rawlins_2010_HT_1,StillImage | StillImage,2,013674625,PreservedSpecimen,,BMNH(E)808139,,,,Insecta,,BMNH(E),,,,Asia,775.5198161,Indonesia,1557822968000,,,,,,,,"Mynes plateni sharpi Tennent & Rawlins, 2010",,Mr John Tennent,,,,,,,,,,Nymphalidae,,,,,Mynes,,,,,Insecta; Lepidoptera; Nymphalidae; Nymphalinae,Asia; Indonesia,,,,,,,,,sharpi,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612055598000,,,,d6f6bdb3-adcc-418c-9a13-57ed9a7e3d3e,present,Lepidoptera,NHMUK:ecatalogue:8845172,,,,Arthropoda,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Mynes plateni sharpi Tennent & Rawlins, 2010","Tennent & Rawlins, 2010",,,plateni,,Lepidoptera,,,,,,,,HOLOTYPE,,,,,
8845294,2777205 | 2777244,612027dd-0334-46e8-bb28-dd8dc0429cf0 | 061330e1-1992-42c1-8069-f519b412f851,Specimen | Specimen,1561734510000 | 1561734683000,,https://data.nhm.ac.uk/media/612027dd-0334-46e8-bb28-dd8dc0429cf0 | https://data.nhm.ac.uk/media/061330e1-1992-42c1-8069-f519b412f851,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1562274087000 | 1562274076000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013377457_Mycalesis_splendens_versicolor_Tennent_2001_PT | 013377457_Mycalesis_splendens_versicolor_Tennent_2001_PT_1,StillImage | StillImage,2,013377457,PreservedSpecimen,,NHMUK013377457,,,,Insecta,,BMNH(E),,,,Oceania,95.27186314,Solomon Islands,1557823073000,,,,,,,,"Mycalesis splendens versicolor Tennent, 2001",,J Tennent,,,,,,,,,,Nymphalidae,,,,,Mycalesis,,,,,Insecta; Lepidoptera; Nymphalidae; Satyrinae,Oceania; Solomon Islands,,,,,,,,,versicolor,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612055590000,,,,05e1b0a4-c12c-44cc-a14c-2bec8e942ad9,present,Lepidoptera,NHMUK:ecatalogue:8845294,,,,,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Mycalesis splendens versicolor Tennent, 2001","Tennent, 2001",,,splendens,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8845158,2776714 | 2777198,b41641e1-2182-4bc3-be35-d8a3c9675f32 | c9309c1c-be54-4a2a-93bb-09c270eb88f9,Specimen | Specimen,1561732366000 | 1561734478000,,https://data.nhm.ac.uk/media/b41641e1-2182-4bc3-be35-d8a3c9675f32 | https://data.nhm.ac.uk/media/c9309c1c-be54-4a2a-93bb-09c270eb88f9,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1562274083000 | 1562274031000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013674711_Cupha_prosope_kendalli_Tennent_2015_PT | 013674711_Cupha_prosope_kendalli_Tennent_2015_PT_1,StillImage | StillImage,2,013674711,PreservedSpecimen,,NHMUK013674711,,,,Insecta,,BMNH(E),,,,Asia,384.1100852,Papua New Guinea,1557822956000,,,,,,,,"Cupha prosope kendalli Tennent, 2015",,Mr John Tennent,,,,,,,,,,Nymphalidae,,,,,Cupha,,,,,Insecta; Lepidoptera; Nymphalidae; Heliconiinae,Asia; Papua New Guinea,,,,,,,,,kendalli,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612055598000,,,,f53d99f7-286c-41e7-a954-a19bff58f81b,present,Lepidoptera,NHMUK:ecatalogue:8845158,,,,Arthropoda,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Cupha prosope kendalli Tennent, 2015","Tennent, 2015",,,prosope,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8845232,2776579 | 2777127,356eae1a-d6ce-4dab-86db-f072f5587887 | 9352c67c-41b1-4b0f-9914-b48dfbbde2ef,Specimen | Specimen,1561731787000 | 1561734169000,,https://data.nhm.ac.uk/media/356eae1a-d6ce-4dab-86db-f072f5587887 | https://data.nhm.ac.uk/media/9352c67c-41b1-4b0f-9914-b48dfbbde2ef,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1562274020000 | 1562274070000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013674642_Mycalesis_splendens_guadalcanalensis_Tennent_2001_PT_1 | 013674642_Mycalesis_splendens_guadalcanalensis_Tennent_2001_PT,StillImage | StillImage,2,013674642,PreservedSpecimen,,NHMUK013674642,,,,Insecta,,BMNH(E),,,,Oceania,95.27186314,Solomon Islands,1557823020000,,,,,,,,"Mycalesis splendens guadalcanalensis Tennent, 2001",,J Tennent,,,,,,,,,,Nymphalidae,,,,,Mycalesis,,,,,Insecta; Lepidoptera; Nymphalidae; Satyrinae,Oceania; Solomon Islands,,,,,,,,,guadalcanalensis,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612055585000,,,,0132629b-d593-450a-ba4f-66c3822549f9,present,Lepidoptera,NHMUK:ecatalogue:8845232,,,,,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Mycalesis splendens guadalcanalensis Tennent, 2001","Tennent, 2001",,,splendens,,Lepidoptera,,,,,,,,PARATYPE,,,,,
